Campaign_ID,Send_Date,Emails_Sent,Emails_Delivered,Unique_Opens,Open_Rate,Total_Clicks,Unique_Clicks,Click_Rate,CTR,Bounces,Bounce_Rate,Unsubscribes,Unsubscribe_Rate,Spam_Complaints,Spam_Rate,Conversions,Conversion_Rate,Revenue,Revenue_Per_Recipient,Audience_ID,Platform
CAM0272,15-05-2024,14658,13774,6479,47.04,2480,908,6.59,18,884,6.0308,103,0.7478,66,0.4792,544,3.9495,4459.1,0.323733,AUD0045,Salesforce
CAM0186,20-05-2024,3345,2949,1342,45.51,658,245,8.31,22.31,396,11.8386,42,1.4242,27,0.9156,16,0.5426,210.72,0.071455,AUD0150,Klaviyo
CAM0161,06-04-2024,6675,5753,1975,34.33,590,235,4.08,10.26,922,13.8127,103,1.7904,33,0.5736,250,4.3456,3675.47,0.638879,AUD0131,Salesforce
CAM0205,21-08-2024,3882,3431,968,28.21,432,305,8.89,12.59,451,11.6177,41,1.195,9,0.2623,13,0.3789,146.59,0.042725,AUD0178,Sendgrid
CAM0112,26-08-2024,5486,5187,3055,58.9,402,352,6.79,7.75,299,5.4502,74,1.4266,72,1.3881,168,3.2389,100.82,0.019437,AUD0158,Klaviyo
CAM0157,30-10-2024,46023,38605,21035,54.49,3613,1549,4.01,9.36,7418,16.118,79,0.2046,185,0.4792,1426,3.6938,25445.27,0.659119,AUD0033,HubSpot
CAM0242,03-12-2024,45038,40461,6476,16.01,5560,3189,7.88,13.74,4577,10.1625,1158,2.862,56,0.1384,1374,3.3959,24569.69,0.607244,AUD0142,Sendgrid
CAM0189,08-04-2024,13156,10687,4248,39.75,268,172,1.61,2.51,2469,18.7671,134,1.2539,50,0.4679,456,4.2669,6026.76,0.563934,AUD0186,Sendgrid
CAM0217,05-10-2024,27215,23956,13743,57.37,2430,1034,4.32,10.14,3259,11.975,88,0.3673,330,1.3775,1075,4.4874,4389.63,0.183237,AUD0138,Sendgrid
CAM0084,15-08-2024,34724,31842,16208,50.9,1607,541,1.7,5.05,2882,8.2997,301,0.9453,415,1.3033,939,2.9489,13537.18,0.425136,AUD0183,Mailchimp
CAM0259,17-07-2024,65820,55188,17672,32.02,6755,3056,5.54,12.24,10632,16.1531,609,1.1035,650,1.1778,1336,2.4208,10698.61,0.193858,AUD0117,Mailchimp
CAM0083,30-01-2024,103760,86858,29844,34.36,17496,7058,8.13,20.14,16902,16.2895,330,0.3799,186,0.2141,3346,3.8523,5989.36,0.068956,AUD0217,Sendgrid
CAM0121,17-03-2024,2245,2014,288,14.3,190,109,5.41,9.43,231,10.2895,58,2.8798,3,0.149,66,3.2771,778.01,0.386301,AUD0174,Salesforce
CAM0001,29-12-2024,28429,23693,10014,42.27,3237,2073,8.75,13.66,4736,16.659,296,1.2493,15,0.0633,972,4.1025,17107.26,0.722039,AUD0055,HubSpot
CAM0006,26-08-2024,37246,30478,9887,32.44,4856,1862,6.11,15.93,6768,18.1711,602,1.9752,77,0.2526,1278,4.1932,13903.93,0.456196,AUD0038,Mailchimp
CAM0018,16-02-2024,7221,6831,2771,40.57,1359,630,9.22,19.89,390,5.4009,127,1.8592,46,0.6734,228,3.3377,3137.32,0.459277,AUD0133,Mailchimp
CAM0147,18-07-2024,94406,86068,47307,54.96,5236,2082,2.42,6.08,8338,8.8321,2576,2.993,758,0.8807,488,0.567,7025,0.081622,AUD0176,HubSpot
CAM0041,05-05-2024,8662,8144,2820,34.63,1102,651,7.99,13.53,518,5.9801,57,0.6999,58,0.7122,296,3.6346,2882.41,0.353931,AUD0152,Mailchimp
CAM0076,02-10-2024,47251,40638,20320,50,10632,3736,9.19,26.16,6613,13.9955,1122,2.761,59,0.1452,219,0.5389,3417.95,0.084107,AUD0243,HubSpot
CAM0236,17-11-2024,50567,40995,22387,54.61,3715,2046,4.99,9.06,9572,18.9293,402,0.9806,364,0.8879,1112,2.7125,20203.95,0.492839,AUD0070,Sendgrid
CAM0127,13-11-2024,26761,22412,8731,38.96,3248,1135,5.06,14.49,4349,16.2513,177,0.7898,111,0.4953,72,0.3213,922.08,0.041142,AUD0016,HubSpot
CAM0224,08-10-2024,6343,5724,1206,21.07,336,224,3.91,5.87,619,9.7588,160,2.7952,35,0.6115,22,0.3843,367.56,0.064214,AUD0153,Mailchimp
CAM0011,01-05-2024,60192,54328,12112,22.29,15814,5298,9.75,29.11,5864,9.7422,48,0.0884,676,1.2443,1927,3.547,10631.73,0.195695,AUD0176,Salesforce
CAM0152,06-02-2024,94478,80697,26152,32.41,7023,3518,4.36,8.7,13781,14.5865,2273,2.8167,729,0.9034,413,0.5118,1646.59,0.020405,AUD0230,Salesforce
CAM0052,14-10-2024,18781,14871,8837,59.42,398,263,1.77,2.68,3910,20.8189,399,2.6831,152,1.0221,442,2.9722,6679.31,0.44915,AUD0228,Klaviyo
CAM0295,17-07-2024,23053,20117,4374,21.74,1252,614,3.05,6.22,2936,12.7359,561,2.7887,78,0.3877,762,3.7878,5780.11,0.287325,AUD0104,HubSpot
CAM0022,14-01-2024,65349,53226,5653,10.62,3820,3369,6.33,7.18,12123,18.5512,245,0.4603,513,0.9638,2264,4.2536,13593.45,0.255391,AUD0203,Klaviyo
CAM0085,19-09-2024,3638,3110,1493,48.01,104,42,1.35,3.34,528,14.5135,44,1.4148,11,0.3537,67,2.1543,337.51,0.108524,AUD0190,Mailchimp
CAM0230,25-05-2024,8805,7146,2598,36.36,254,140,1.96,3.55,1659,18.8416,120,1.6793,46,0.6437,287,4.0162,4158.05,0.581871,AUD0177,Sendgrid
CAM0293,15-04-2024,26469,23388,6822,29.17,1606,1228,5.25,6.87,3081,11.64,337,1.4409,313,1.3383,171,0.7311,596.89,0.025521,AUD0224,Salesforce
CAM0008,21-12-2024,5657,5523,1245,22.54,415,279,5.05,7.51,134,2.3687,63,1.1407,52,0.9415,40,0.7242,435.02,0.078765,AUD0153,Mailchimp
CAM0280,12-04-2024,46351,46032,15811,34.35,470,235,0.51,1.02,319,0.6882,368,0.7994,474,1.0297,1828,3.9712,21941.81,0.476664,AUD0126,Mailchimp
CAM0137,13-12-2024,640,566,230,40.64,70,36,6.36,12.37,74,11.5625,9,1.5901,1,0.1767,18,3.1802,151.66,0.267951,AUD0060,HubSpot
CAM0004,03-09-2024,21452,19810,7652,38.63,1175,440,2.22,5.93,1642,7.6543,248,1.2519,267,1.3478,147,0.742,724.41,0.036568,AUD0102,Mailchimp
CAM0198,12-03-2024,32836,28149,16297,57.9,3145,2286,8.12,11.17,4687,14.274,768,2.7283,114,0.405,637,2.263,5187.48,0.184286,AUD0081,Klaviyo
CAM0091,13-12-2024,1731,1627,443,27.23,147,80,4.92,9.04,104,6.0081,26,1.598,22,1.3522,36,2.2127,56.16,0.034518,AUD0130,HubSpot
CAM0203,27-02-2024,97496,90386,35586,39.37,19622,8705,9.63,21.71,7110,7.2926,356,0.3939,237,0.2622,337,0.3728,2286.95,0.025302,AUD0089,HubSpot
CAM0278,28-01-2024,38092,37742,3422,9.07,2330,1109,2.94,6.17,350,0.9188,934,2.4747,345,0.9141,875,2.3184,13881.29,0.367794,AUD0022,Sendgrid
CAM0122,23-10-2024,11960,10838,1910,17.62,1715,768,7.09,15.82,1122,9.3813,197,1.8177,116,1.0703,59,0.5444,688.64,0.063539,AUD0091,Salesforce
CAM0137,29-08-2024,66601,54253,6848,12.62,2458,1565,2.88,4.53,12348,18.5403,451,0.8313,499,0.9198,1721,3.1722,28261.96,0.520929,AUD0189,HubSpot
CAM0259,01-11-2024,32143,26561,10035,37.78,2428,2000,7.53,9.14,5582,17.3661,99,0.3727,157,0.5911,851,3.2039,3534.36,0.133066,AUD0100,Mailchimp
CAM0096,29-05-2024,1509,1196,104,8.7,143,74,6.19,11.96,313,20.7422,19,1.5886,2,0.1672,43,3.5953,827.06,0.691522,AUD0121,HubSpot
CAM0043,27-08-2024,76549,72595,15766,21.72,9324,5523,7.61,12.84,3954,5.1653,2097,2.8886,403,0.5551,3255,4.4838,49659.26,0.684059,AUD0243,Mailchimp
CAM0300,20-06-2024,18101,15689,1838,11.72,653,278,1.77,4.16,2412,13.3252,124,0.7904,26,0.1657,52,0.3314,432,0.027535,AUD0088,Salesforce
CAM0109,13-01-2024,7210,6869,2737,39.85,981,529,7.7,14.28,341,4.7295,65,0.9463,5,0.0728,216,3.1446,1929.76,0.280938,AUD0094,Salesforce
CAM0260,02-10-2024,5532,5501,2627,47.75,100,84,1.53,1.82,31,0.5604,129,2.345,31,0.5635,34,0.6181,268.09,0.048735,AUD0025,Mailchimp
CAM0074,08-09-2024,14310,13078,1810,13.84,2097,824,6.3,16.03,1232,8.6094,277,2.1181,136,1.0399,586,4.4808,2535.53,0.193878,AUD0166,Salesforce
CAM0268,23-12-2024,82728,75356,23810,31.6,11963,5604,7.44,15.88,7372,8.9111,380,0.5043,251,0.3331,2189,2.9049,13904.71,0.18452,AUD0126,Sendgrid
CAM0014,12-09-2024,25453,20103,4432,22.05,2326,784,3.9,11.57,5350,21.0191,279,1.3879,224,1.1143,436,2.1688,7630.51,0.379571,AUD0034,HubSpot
CAM0230,31-01-2024,35192,28887,5732,19.84,3582,1357,4.7,12.4,6305,17.916,512,1.7724,348,1.2047,1078,3.7318,19949.26,0.690596,AUD0205,Sendgrid
CAM0040,24-11-2024,16576,16243,3069,18.89,2934,1152,7.09,18.06,333,2.0089,333,2.0501,29,0.1785,689,4.2418,12617.59,0.776802,AUD0089,Klaviyo
CAM0124,24-06-2024,28822,23130,4305,18.61,2787,1835,7.93,12.05,5692,19.7488,678,2.9313,302,1.3057,142,0.6139,845.57,0.036557,AUD0081,Sendgrid
CAM0231,21-08-2024,7877,6149,3214,52.27,887,383,6.23,14.43,1728,21.9373,31,0.5041,22,0.3578,39,0.6342,481.59,0.07832,AUD0207,Mailchimp
CAM0287,26-04-2024,42567,34291,10835,31.6,1874,1242,3.62,5.46,8276,19.4423,737,2.1493,235,0.6853,624,1.8197,6314.47,0.184144,AUD0242,Klaviyo
CAM0134,05-12-2024,18821,17120,7490,43.75,3057,1046,6.11,17.86,1701,9.0378,164,0.9579,98,0.5724,381,2.2255,4805.74,0.280709,AUD0084,Sendgrid
CAM0210,17-05-2024,68736,62042,23921,38.56,5882,4364,7.03,9.48,6694,9.7387,59,0.0951,829,1.3362,366,0.5899,495,0.007978,AUD0003,Sendgrid
CAM0246,06-02-2024,29039,27090,15779,58.25,1624,877,3.24,5.99,1949,6.7117,108,0.3987,143,0.5279,1163,4.2931,10059.98,0.371354,AUD0090,Mailchimp
CAM0151,08-12-2024,41692,37622,7253,19.28,6235,2445,6.5,16.57,4070,9.7621,515,1.3689,518,1.3769,1220,3.2428,18724.02,0.497688,AUD0159,Sendgrid
CAM0261,26-09-2024,118734,100788,36558,36.27,16363,6760,6.71,16.24,17946,15.1145,1675,1.6619,787,0.7808,568,0.5636,4530.98,0.044956,AUD0010,Mailchimp
CAM0013,16-11-2024,104072,84532,26059,30.83,13207,4567,5.4,15.62,19540,18.7755,2063,2.4405,846,1.0008,3597,4.2552,51229.95,0.606042,AUD0022,Sendgrid
CAM0295,20-04-2024,41259,35939,20116,55.97,5723,2753,7.66,15.92,5320,12.8942,598,1.6639,11,0.0306,1265,3.5199,15218.81,0.423462,AUD0143,HubSpot
CAM0282,14-10-2024,29039,23936,9958,41.6,5182,2270,9.48,21.65,5103,17.5729,659,2.7532,61,0.2548,128,0.5348,248.95,0.010401,AUD0088,HubSpot
CAM0300,21-02-2024,13207,10789,4842,44.88,1432,598,5.54,13.27,2418,18.3085,249,2.3079,16,0.1483,56,0.519,805.16,0.074628,AUD0113,Salesforce
CAM0032,16-04-2024,95052,78123,27688,35.44,3609,3308,4.23,4.62,16929,17.8103,2029,2.5972,459,0.5875,505,0.6464,3984.52,0.051003,AUD0096,Sendgrid
CAM0179,09-11-2024,44576,41028,20340,49.58,3221,1528,3.72,7.85,3548,7.9594,333,0.8116,498,1.2138,160,0.39,2472.38,0.060261,AUD0140,Klaviyo
CAM0003,17-02-2024,109820,87666,35125,40.07,1002,554,0.63,1.14,22154,20.173,1112,1.2685,1272,1.451,3261,3.7198,9909.12,0.113033,AUD0037,Salesforce
CAM0087,06-03-2024,71698,57613,17673,30.68,5597,4453,7.73,9.71,14085,19.6449,284,0.4929,745,1.2931,357,0.6197,4230.34,0.073427,AUD0176,Salesforce
CAM0122,22-08-2024,38634,32328,18870,58.37,8013,3065,9.48,24.79,6306,16.3224,875,2.7066,403,1.2466,182,0.563,682.23,0.021103,AUD0068,Salesforce
CAM0221,24-03-2024,20485,16556,6748,40.76,2687,1252,7.56,16.23,3929,19.1799,435,2.6274,97,0.5859,504,3.0442,6324.84,0.382027,AUD0111,HubSpot
CAM0138,14-07-2024,20883,17006,1461,8.59,2012,1191,7,11.83,3877,18.5653,291,1.7112,44,0.2587,88,0.5175,1377.41,0.080996,AUD0171,Klaviyo
CAM0071,10-09-2024,46218,44839,22750,50.74,2771,1212,2.7,6.18,1379,2.9837,901,2.0094,455,1.0147,1965,4.3823,6805.66,0.15178,AUD0020,Mailchimp
CAM0029,09-11-2024,7202,6492,3195,49.21,353,135,2.08,5.44,710,9.8584,139,2.1411,29,0.4467,42,0.647,567.89,0.087475,AUD0220,Klaviyo
CAM0038,18-12-2024,57744,55487,5344,9.63,2385,915,1.65,4.3,2257,3.9086,1254,2.26,645,1.1624,405,0.7299,2742.63,0.049428,AUD0157,Klaviyo
CAM0176,29-12-2024,102008,79944,22861,28.6,20220,7071,8.84,25.29,22064,21.6297,1042,1.3034,752,0.9407,2813,3.5187,16941.69,0.211919,AUD0227,Mailchimp
CAM0077,28-05-2024,16323,14797,3045,20.58,1917,997,6.74,12.96,1526,9.3488,415,2.8046,75,0.5069,86,0.5812,245.08,0.016563,AUD0004,Mailchimp
CAM0127,09-02-2024,30800,29465,15578,52.87,4630,1969,6.68,15.71,1335,4.3344,774,2.6268,142,0.4819,144,0.4887,1227.76,0.041668,AUD0056,HubSpot
CAM0241,31-03-2024,43224,37996,7231,19.03,7188,2853,7.51,18.92,5228,12.0951,842,2.216,302,0.7948,972,2.5582,15674.89,0.412541,AUD0222,Klaviyo
CAM0294,22-04-2024,26214,22283,3588,16.1,2426,1745,7.83,10.89,3931,14.9958,123,0.552,123,0.552,144,0.6462,2138.44,0.095967,AUD0234,Klaviyo
CAM0057,13-05-2024,61871,49665,22012,44.32,4631,2969,5.98,9.32,12206,19.7281,279,0.5618,28,0.0564,1553,3.127,6180.91,0.124452,AUD0008,Klaviyo
CAM0036,28-11-2024,55164,53298,18018,33.81,1000,850,1.59,1.88,1866,3.3826,181,0.3396,206,0.3865,1520,2.8519,16432.9,0.308321,AUD0206,Salesforce
CAM0236,29-08-2024,70970,57477,29326,51.02,8830,3972,6.91,15.36,13493,19.0123,783,1.3623,780,1.3571,1582,2.7524,26107.84,0.454231,AUD0248,Sendgrid
CAM0203,29-02-2024,44529,42273,21887,51.78,1357,905,2.14,3.21,2256,5.0664,955,2.2591,116,0.2744,208,0.492,1069.02,0.025288,AUD0204,HubSpot
CAM0097,13-08-2024,41798,32961,19096,57.94,5122,1942,5.89,15.54,8837,21.1422,552,1.6747,464,1.4077,1308,3.9683,19893.88,0.603558,AUD0180,Mailchimp
CAM0074,08-11-2024,90036,89092,10855,12.18,1402,690,0.77,1.57,944,1.0485,1408,1.5804,866,0.972,1913,2.1472,33102.58,0.371555,AUD0127,Salesforce
CAM0140,14-01-2024,57387,48345,10817,22.37,3080,1051,2.17,6.37,9042,15.7562,226,0.4675,610,1.2618,962,1.9899,13423.98,0.27767,AUD0012,Mailchimp
CAM0192,27-07-2024,25057,21293,5160,24.23,3287,1191,5.59,15.44,3764,15.0218,228,1.0708,66,0.31,442,2.0758,7827.75,0.367621,AUD0056,Sendgrid
CAM0057,08-01-2024,56445,50737,29239,57.63,6872,4041,7.96,13.54,5708,10.1125,1059,2.0872,657,1.2949,1368,2.6963,13704.07,0.2701,AUD0059,Klaviyo
CAM0042,13-01-2024,12012,10867,1622,14.93,88,65,0.6,0.81,1145,9.5321,165,1.5184,50,0.4601,47,0.4325,428.96,0.039474,AUD0064,HubSpot
CAM0115,01-02-2024,6271,5278,2924,55.4,558,406,7.69,10.57,993,15.8348,93,1.762,5,0.0947,179,3.3914,1796.72,0.340417,AUD0093,Sendgrid
CAM0145,18-08-2024,36240,29750,7231,24.31,1749,822,2.76,5.88,6490,17.9084,743,2.4975,354,1.1899,180,0.605,2370.27,0.079673,AUD0234,Sendgrid
CAM0187,27-11-2024,113882,100818,15376,15.25,10688,6151,6.1,10.6,13064,11.4715,3022,2.9975,877,0.8699,682,0.6765,1952.77,0.019369,AUD0240,Sendgrid
CAM0012,20-07-2024,6837,5607,3183,56.77,337,205,3.66,6.01,1230,17.9903,128,2.2829,41,0.7312,220,3.9237,3912.55,0.697797,AUD0221,HubSpot
CAM0172,23-02-2024,48206,42941,9293,21.64,2131,944,2.2,4.96,5265,10.9219,524,1.2203,187,0.4355,1863,4.3385,24777.38,0.57701,AUD0143,Mailchimp
CAM0011,19-06-2024,53949,48789,18179,37.26,5045,4114,8.43,10.34,5160,9.5646,1065,2.1829,134,0.2747,892,1.8283,15132.72,0.310167,AUD0141,Salesforce
CAM0274,13-06-2024,81659,65073,17544,26.96,3937,1734,2.66,6.05,16586,20.3113,358,0.5502,50,0.0768,313,0.481,4574,0.07029,AUD0023,Mailchimp
CAM0154,08-01-2024,103720,96375,18284,18.97,14487,5183,5.38,15.03,7345,7.0816,1241,1.2877,486,0.5043,2665,2.7652,39766.22,0.41262,AUD0147,HubSpot
CAM0246,20-10-2024,1096,935,480,51.34,141,89,9.52,15.08,161,14.6898,9,0.9626,5,0.5348,25,2.6738,80.42,0.086011,AUD0226,Mailchimp
CAM0148,26-02-2024,14394,12724,3123,24.54,2369,967,7.6,18.62,1670,11.6021,132,1.0374,150,1.1789,549,4.3147,3180.07,0.249927,AUD0181,Mailchimp
CAM0185,26-03-2024,39141,38094,14497,38.06,893,766,2.01,2.34,1047,2.6749,69,0.1811,294,0.7718,887,2.3285,10233.94,0.26865,AUD0218,HubSpot
CAM0179,17-04-2024,1042,914,346,37.86,219,82,8.97,23.96,128,12.2841,1,0.1094,13,1.4223,5,0.547,53.13,0.058129,AUD0154,Klaviyo
CAM0227,29-09-2024,24387,21266,3924,18.45,5586,2077,9.77,26.27,3121,12.7978,539,2.5346,97,0.4561,127,0.5972,1351.27,0.063541,AUD0166,Sendgrid
CAM0071,10-10-2024,7918,7414,4412,59.51,836,507,6.84,11.28,504,6.3652,56,0.7553,101,1.3623,140,1.8883,2465.58,0.332557,AUD0212,Mailchimp
CAM0152,13-07-2024,29066,23839,12629,52.98,629,368,1.54,2.64,5227,17.9832,544,2.282,286,1.1997,92,0.3859,792.09,0.033227,AUD0246,Salesforce
CAM0131,11-01-2024,38884,30332,13682,45.11,8455,2912,9.6,27.87,8552,21.9936,650,2.143,41,0.1352,205,0.6759,3709.02,0.122281,AUD0195,Salesforce
CAM0128,29-09-2024,39327,38635,14533,37.62,6020,3680,9.53,15.58,692,1.7596,591,1.5297,139,0.3598,274,0.7092,1895.89,0.049072,AUD0033,Mailchimp
CAM0037,09-06-2024,16236,14417,4236,29.38,502,215,1.49,3.48,1819,11.2035,166,1.1514,119,0.8254,55,0.3815,740.95,0.051394,AUD0055,Salesforce
CAM0158,31-05-2024,26798,22492,8423,37.45,4617,1744,7.75,20.53,4306,16.0684,455,2.0229,121,0.538,688,3.0589,4487.82,0.19953,AUD0183,Salesforce
CAM0050,11-08-2024,40932,37546,10869,28.95,2614,929,2.47,6.96,3386,8.2723,218,0.5806,183,0.4874,116,0.309,384.74,0.010247,AUD0145,Klaviyo
CAM0058,01-10-2024,19456,19172,6045,31.53,2493,1029,5.37,13,284,1.4597,292,1.5231,189,0.9858,727,3.792,10382.7,0.541555,AUD0033,Mailchimp
CAM0157,16-07-2024,16981,16213,4400,27.14,237,205,1.26,1.46,768,4.5227,45,0.2776,118,0.7278,652,4.0215,9844.58,0.607203,AUD0159,HubSpot
CAM0198,21-01-2024,90738,80426,25482,31.68,5652,4339,5.4,7.03,10312,11.3646,786,0.9773,561,0.6975,2575,3.2017,40640.81,0.505319,AUD0239,Klaviyo
CAM0202,17-01-2024,30257,26065,4473,17.16,838,301,1.15,3.22,4192,13.8546,88,0.3376,353,1.3543,521,1.9988,2865.51,0.109937,AUD0147,Salesforce
CAM0176,03-08-2024,16692,13225,6228,47.09,223,153,1.16,1.69,3467,20.7704,304,2.2987,128,0.9679,289,2.1853,5146.25,0.38913,AUD0202,Mailchimp
CAM0179,02-08-2024,101205,95624,10648,11.14,9444,6435,6.73,9.88,5581,5.5145,902,0.9433,1140,1.1922,690,0.7216,12879.44,0.134688,AUD0193,Klaviyo
CAM0155,25-02-2024,16738,14686,5863,39.92,589,326,2.22,4.01,2052,12.2595,219,1.4912,139,0.9465,98,0.6673,859.96,0.058556,AUD0064,Mailchimp
CAM0058,28-10-2024,29594,25854,9858,38.13,3968,1622,6.27,15.35,3740,12.6377,433,1.6748,288,1.1139,477,1.845,8487.49,0.328285,AUD0195,Mailchimp
CAM0286,24-12-2024,96330,80657,14942,18.53,8742,5881,7.29,10.84,15673,16.2701,401,0.4972,119,0.1475,413,0.512,2694.7,0.033409,AUD0146,HubSpot
CAM0231,01-07-2024,20685,18398,2867,15.58,651,226,1.23,3.54,2287,11.0563,143,0.7773,62,0.337,133,0.7229,1552.01,0.084358,AUD0227,Mailchimp
CAM0193,03-03-2024,3054,2743,951,34.67,349,265,9.66,12.72,311,10.1834,11,0.401,2,0.0729,53,1.9322,214.74,0.078287,AUD0164,HubSpot
CAM0139,28-04-2024,1516,1363,226,16.58,258,96,7.04,18.93,153,10.0923,12,0.8804,12,0.8804,6,0.4402,113.35,0.083162,AUD0048,Salesforce
CAM0123,21-03-2024,6308,6053,2478,40.94,918,385,6.36,15.17,255,4.0425,127,2.0981,36,0.5947,25,0.413,184.79,0.030529,AUD0027,Salesforce
CAM0043,15-08-2024,26045,21250,2444,11.5,2991,1175,5.53,14.08,4795,18.4104,16,0.0753,228,1.0729,562,2.6447,6635.91,0.312278,AUD0226,Mailchimp
CAM0047,12-05-2024,39222,37516,13183,35.14,2142,1028,2.74,5.71,1706,4.3496,88,0.2346,127,0.3385,1276,3.4012,25512.9,0.680054,AUD0020,Salesforce
CAM0164,30-08-2024,5071,4384,409,9.33,295,243,5.54,6.73,687,13.5476,123,2.8057,3,0.0684,151,3.4443,1550.95,0.353775,AUD0063,Salesforce
CAM0300,08-12-2024,21862,17879,10705,59.87,2324,1271,7.11,13,3983,18.2188,327,1.829,189,1.0571,97,0.5425,1616.21,0.090397,AUD0234,Salesforce
CAM0135,28-12-2024,1778,1453,772,53.13,55,28,1.93,3.79,325,18.279,9,0.6194,1,0.0688,7,0.4818,39.7,0.027323,AUD0091,Salesforce
CAM0077,16-12-2024,117254,98208,55423,56.43,18676,7222,7.35,19.02,19046,16.2434,1532,1.56,1297,1.3207,639,0.6507,10451.58,0.106423,AUD0115,Mailchimp
CAM0163,25-07-2024,13202,12530,4548,36.3,802,339,2.71,6.4,672,5.0901,332,2.6496,38,0.3033,68,0.5427,818.36,0.065312,AUD0074,Klaviyo
CAM0067,11-09-2024,37153,33910,6954,20.51,4714,1668,4.92,13.9,3243,8.7288,504,1.4863,164,0.4836,1474,4.3468,13499.72,0.398104,AUD0016,Salesforce
CAM0143,04-09-2024,790,690,252,36.52,65,27,3.91,9.42,100,12.6582,1,0.1449,6,0.8696,2,0.2899,3.23,0.004681,AUD0076,Salesforce
CAM0063,27-12-2024,1460,1337,218,16.31,97,50,3.74,7.26,123,8.4247,24,1.7951,8,0.5984,6,0.4488,43.12,0.032251,AUD0163,HubSpot
CAM0159,20-02-2024,50682,44870,7212,16.07,7530,2643,5.89,16.78,5812,11.4676,686,1.5289,629,1.4018,1428,3.1825,23386.12,0.521197,AUD0006,Mailchimp
CAM0288,07-08-2024,72610,58782,13880,23.61,16219,5560,9.46,27.59,13828,19.0442,423,0.7196,731,1.2436,379,0.6448,1458.14,0.024806,AUD0029,Klaviyo
CAM0030,17-02-2024,51155,41594,23764,57.13,7626,2615,6.29,18.33,9561,18.6903,895,2.1518,375,0.9016,1212,2.9139,15833.98,0.380679,AUD0009,Sendgrid
CAM0287,29-03-2024,80074,68394,24611,35.98,3856,3588,5.25,5.64,11680,14.5865,1501,2.1946,864,1.2633,1358,1.9856,14547.95,0.212708,AUD0091,Klaviyo
CAM0162,02-01-2024,1895,1693,613,36.21,158,119,7.03,9.33,202,10.6596,48,2.8352,14,0.8269,6,0.3544,49.59,0.029291,AUD0110,Klaviyo
CAM0169,19-11-2024,5988,5131,659,12.84,302,187,3.64,5.89,857,14.312,42,0.8186,56,1.0914,148,2.8844,2771.93,0.540232,AUD0177,Klaviyo
CAM0178,01-04-2024,40655,38961,13059,33.52,2920,2070,5.31,7.49,1694,4.1668,678,1.7402,391,1.0036,250,0.6417,4278.7,0.10982,AUD0241,HubSpot
CAM0276,23-11-2024,1116,1063,135,12.7,14,7,0.66,1.32,53,4.7491,1,0.0941,1,0.0941,43,4.0452,586.1,0.551364,AUD0048,Sendgrid
CAM0249,25-03-2024,84587,77769,20862,26.83,2635,1439,1.85,3.39,6818,8.0603,818,1.0518,167,0.2147,556,0.7149,2961.36,0.038079,AUD0005,Salesforce
CAM0159,18-08-2024,35741,28119,14761,52.49,5882,2768,9.84,20.92,7622,21.3256,161,0.5726,40,0.1423,1139,4.0506,10458.98,0.371954,AUD0219,Mailchimp
CAM0159,25-12-2024,8324,7310,3849,52.65,1006,371,5.08,13.76,1014,12.1816,162,2.2161,15,0.2052,217,2.9685,1201.91,0.16442,AUD0212,Mailchimp
CAM0016,01-03-2024,75561,60004,19540,32.56,1826,1248,2.08,3.04,15557,20.5887,1356,2.2598,404,0.6733,212,0.3533,4025.17,0.067082,AUD0129,Sendgrid
CAM0048,29-05-2024,18153,17387,8619,49.57,3632,1571,9.04,20.89,766,4.2197,336,1.9325,199,1.1445,316,1.8174,5635.33,0.324112,AUD0135,Salesforce
CAM0294,27-10-2024,17823,15158,3948,26.05,770,362,2.39,5.08,2665,14.9526,254,1.6757,109,0.7191,108,0.7125,1704.55,0.112452,AUD0137,Klaviyo
CAM0071,26-07-2024,25077,20126,10503,52.19,2004,928,4.61,9.96,4951,19.7432,297,1.4757,297,1.4757,753,3.7414,8137.73,0.404339,AUD0241,Mailchimp
CAM0110,04-06-2024,58938,54876,29413,53.6,4244,1655,3.02,7.73,4062,6.892,1522,2.7735,102,0.1859,1751,3.1908,26410.93,0.481284,AUD0015,Mailchimp
CAM0204,07-03-2024,65882,57002,22123,38.81,8232,3836,6.73,14.44,8880,13.4786,452,0.793,386,0.6772,1965,3.4472,16548.7,0.290318,AUD0172,Sendgrid
CAM0022,17-01-2024,8167,7218,877,12.15,792,584,8.09,10.97,949,11.6199,200,2.7709,46,0.6373,287,3.9762,3757.79,0.520614,AUD0102,Klaviyo
CAM0173,07-01-2024,118977,112261,43427,38.68,2770,1097,0.98,2.47,6716,5.6448,2865,2.5521,1310,1.1669,3498,3.116,51573.12,0.459404,AUD0107,HubSpot
CAM0223,16-01-2024,5330,4568,811,17.75,69,58,1.27,1.51,762,14.2964,36,0.7881,14,0.3065,23,0.5035,378.06,0.082763,AUD0027,Salesforce
CAM0220,05-01-2024,32237,27154,14130,52.04,4004,2276,8.38,14.75,5083,15.7676,760,2.7989,124,0.4567,533,1.9629,6542.93,0.240956,AUD0234,Mailchimp
CAM0084,03-03-2024,26670,22968,11448,49.84,2286,865,3.77,9.95,3702,13.8808,309,1.3454,171,0.7445,483,2.1029,5077.66,0.221075,AUD0180,Mailchimp
